word,Positive,Negative,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
νεφελωματα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νεφριτης,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νεωτεριζω,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νεωτερισμος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νεοπλουτος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νευμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νευρο,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νευρωση,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
νευση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νηματοειδη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νηπιαγωγειο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νησακι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νησι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νησιωτικο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νηστεια,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
νηφαλιος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νηφαλιοτητα,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
νιαουρισμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νικελιο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νικητης,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
νικηφορος,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
νικοτινη,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
νιφαδα,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νιφαδα χιονιου,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νιφαδες,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νοημοσυνη,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
νοητο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νοητος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νοθεια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νοθευμενος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νοθευω,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
νοικοκυρα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νοικοκυρεμενα,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νοικοκυριο,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νομαρχης,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νομας,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νομαδικος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νομικα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νομικος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
νομιμοποιηθει,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
νομιμοποιω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νομιμοτητα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
νομισματικος,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
νομισματοκοπια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νομοθετης,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
νομοθεσια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νομοθετικο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νομοθετικο σωμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
νομοθετω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νομολογια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
νομοσχεδιο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νονος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νορμαλ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νοσηρος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
νοσηροτητα,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
νοσοκομειο,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
νοσοκομα,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
νοσταλγια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νοσταλγια για το σπιτι,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
νοστιμαδα,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
νοστιμια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νοτιοευρωπαιος μεταναστης,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νουθεσια,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
νουθεσια ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
νουμερο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νταμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νταης,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
νταηλικι,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νταντα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ντεμπουτο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ντεντεκτιβ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ντετεκτιβ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ντιβανι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ντιβανοκασελα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ντοκυμαντερ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ντουετο,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ντουζινα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ντουλαπι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ντους,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ντροπη,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
ντροπαλος,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ντροπιασμενος,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
ντυμενος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ντομινο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ντονατ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ντοπιος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ντορος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ντυνω,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νυκτερινος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νυμφευω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νυσταγμενος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νυφη,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
νωθροτητα,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
νωρις,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νωριτερα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νωτιαιος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νωχελικος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νοθος,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
νομιμος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
νομισμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νομος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
νορμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νοσος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νοστιμο,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
νοσων,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
νοτια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νυμφη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νυξη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νυχι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
νυχια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξαφνιασμα,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ξαφρισμα ,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ξεκινημα,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ξενο,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξενοιαστος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξενος,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ξεντυτος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεπλυμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξερετε,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ξερω,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεσπασμα,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
ξεφρενος,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ξεφωτο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεχειλος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξανα,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξανακανω,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξαναναβω,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
ξανανιωνω,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξαναπαιρνω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξανθος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξαπλωμενη,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ξαπλωμενος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξαπλωνομαι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξαπλωστρα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξαφνιαστικος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ξαφνικα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ξαφνικος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ξεγελω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεδιαντροπος,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ξεδιπλωθει,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεθυμωνω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεθωριαζει,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεθωριασμενος,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
ξεκαθαρος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ξεκανω,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεκινησε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεκινα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεκλειδωμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεκουραστικος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεκρεμαστος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξελογιαζω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεμπροστιαζω,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξενερωμα,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ξενερωτος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξενοδοχειο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξενοφοβια,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ξεπακεταρω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεπαρθενεμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεπεζευω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεπερασμενη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεπεραστει,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεπερνω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεπεσμενος,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
ξεπεσμος,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ξεπληρωνω,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
ξεπλυνετε,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξερακιανος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξερατο,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ξερνω,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ξερος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ξεσελωτος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεσηκωμος,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ξεσκεπαζω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ξεσκονοπανο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεσπαω,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξετρελαμενος,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ξετρυπωνω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξετυλιγω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεφορτωνομαι,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεφορτωνω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεφουσκωμα,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ξεφτισμενος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ξεφυσαω,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ξεφωνητο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεχεσω,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεχαρβαλωμενος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ξεχασιαρης,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεχασμενος,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ξεχειλισμα,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεχναμε,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεχορταριασμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεχωριστα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξεχωριστος,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
ξημερωμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξηραντικο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξηρασια,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξηρος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξηροτητα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξινισμενος,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ξινος,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ξιφολογχη,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ξυλανθρακας,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξυλεια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξυλογραφια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξυλοποδαρα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξυλουργος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξυλωδης,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξυνολαχανο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξυπνω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξυπολυτος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξυραφι,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ξωτικο,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ξοδεψε,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξυδι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξυλευση,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξυλινο σπιτακι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξυλινο σφυρι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξυλινος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξυλινος καδος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξυλισμα,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξυλο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξυνω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξυπνιος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξυρισμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξυσιμο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ξυστρα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
συνηγορος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
σταυρος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
τυπος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οικημα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οιστρος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οβελισκος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οβολος,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ογδοντα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ογκολογος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ογκολιθος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ογκωδης,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οδηγησε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οδηγησουν,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οδηγια,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
οδηγιες,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
οδηγει,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οδηγω,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οδηγος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
οδικη αρτηρια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οδικως,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οδογεφυρα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οδοκαθαριστης,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οδοντιατρικη,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
οδοντωτο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οδοντωτος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οδοντω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
οδοστρωτηρ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οδυνηρα,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
οδυνηρος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
οδυνηρως,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
οδομετρο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οδος,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
οδοφραγμα,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
οδυνη,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
οδυνη ,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
οθονη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ευγενεις,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
πρεσβυτεροι,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
οικειος,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
οικειοθελως,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οικειοποιηση,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οικειοτητα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οικιακος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οικογενειακο κειμηλιο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οικοδεσποινα,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
οικοδομη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οικοδομημα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οικοδομος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οικονομια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
οικονομιες,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οικονομικος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οικονομος,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
οικουμενικος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οικτιρω ,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
οικτρος,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
οικοπεδο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οικοτροφος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οινοπνευματωδη,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
οιστρογονο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οιωνος,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
οκαρινα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οκταβα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οκταγωνο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
οκτω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ολεθριος,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
